stay_date,days_out,rooms_booked_cumulative,day_type,final_occupancy
02052024,27,32,weekday,70
02052024,26,34,weekday,70
02052024,25,37,weekday,70
02052024,24,39,weekday,70
02052024,23,39,weekday,70
02052024,22,42,weekday,70
02052024,21,44,weekday,70
02052024,20,44,weekday,70
02052024,19,49,weekday,70
02052024,18,49,weekday,70
02052024,17,49,weekday,70
02052024,16,49,weekday,70
02052024,15,53,weekday,70
02052024,14,53,weekday,70
02052024,13,57,weekday,70
02052024,12,57,weekday,70
02052024,11,58,weekday,70
02052024,10,59,weekday,70
02052024,9,59,weekday,70
02052024,8,65,weekday,70
02052024,7,65,weekday,70
02052024,6,67,weekday,70
02052024,5,67,weekday,70
02052024,4,67,weekday,70
02052024,3,68,weekday,70
02052024,2,68,weekday,70
02052024,1,70,weekday,70
02052024,0,70,weekday,70
02052025,30,18,weekend,83
02052025,29,20,weekend,83
02052025,28,21,weekend,83
02052025,27,21,weekend,83
02052025,26,24,weekend,83
02052025,25,25,weekend,83
02052025,24,26,weekend,83
02052025,23,26,weekend,83
02052025,22,26,weekend,83
02052025,21,30,weekend,83
02052025,20,32,weekend,83
02052025,19,32,weekend,83
02052025,18,32,weekend,83
02052025,17,37,weekend,83
02052025,16,42,weekend,83
02052025,15,42,weekend,83
02052025,14,42,weekend,83
02052025,13,46,weekend,83
02052025,12,51,weekend,83
02052025,11,51,weekend,83
02052025,10,51,weekend,83
02052025,9,59,weekend,83
02052025,8,59,weekend,83
02052025,7,64,weekend,83
02052025,6,64,weekend,83
02052025,5,64,weekend,83
02052025,4,64,weekend,83
02052025,3,70,weekend,83
02052025,2,78,weekend,83
02052025,1,83,weekend,83
02052025,0,83,weekend,83
02062024,30,20,weekend,87
02062024,29,21,weekend,87
02062024,28,25,weekend,87
02062024,27,27,weekend,87
02062024,26,27,weekend,87
02062024,25,28,weekend,87
02062024,24,28,weekend,87
02062024,23,28,weekend,87
02062024,22,28,weekend,87
02062024,21,30,weekend,87
02062024,20,30,weekend,87
02062024,19,34,weekend,87
02062024,18,36,weekend,87
02062024,17,36,weekend,87
02062024,16,36,weekend,87
02062024,15,41,weekend,87
02062024,14,41,weekend,87
02062024,13,47,weekend,87
02062024,12,50,weekend,87
02062024,11,53,weekend,87
02062024,10,59,weekend,87
02062024,9,59,weekend,87
02062024,8,59,weekend,87
02062024,7,62,weekend,87
02062024,6,69,weekend,87
02062024,5,69,weekend,87
02062024,4,77,weekend,87
02062024,3,77,weekend,87
02062024,2,80,weekend,87
02062024,1,87,weekend,87
02062024,0,87,weekend,87
02062025,30,27,weekday,68
02062025,29,29,weekday,68
02062025,28,31,weekday,68
02062025,27,31,weekday,68
02062025,26,36,weekday,68
02062025,25,36,weekday,68
02062025,24,37,weekday,68
02062025,23,44,weekday,68
02062025,22,44,weekday,68
02062025,21,44,weekday,68
02062025,20,44,weekday,68
02062025,19,46,weekday,68
02062025,18,49,weekday,68
02062025,17,49,weekday,68
02062025,16,49,weekday,68
02062025,15,54,weekday,68
02062025,14,54,weekday,68
02062025,13,54,weekday,68
02062025,12,54,weekday,68
02062025,11,54,weekday,68
02062025,10,58,weekday,68
02062025,9,58,weekday,68
02062025,8,62,weekday,68
02062025,7,62,weekday,68
02062025,6,62,weekday,68
02062025,5,64,weekday,68
02062025,4,66,weekday,68
02062025,3,67,weekday,68
02062025,2,67,weekday,68
02062025,1,67,weekday,68
02062025,0,68,weekday,68
02072024,30,29,weekday,69
02072024,29,32,weekday,69
02072024,28,32,weekday,69
02072024,27,33,weekday,69
02072024,26,33,weekday,69
02072024,25,33,weekday,69
02072024,24,38,weekday,69
02072024,23,43,weekday,69
02072024,22,43,weekday,69
02072024,21,43,weekday,69
02072024,20,44,weekday,69
02072024,19,44,weekday,69
02072024,18,44,weekday,69
02072024,17,50,weekday,69
02072024,16,50,weekday,69
02072024,15,50,weekday,69
02072024,14,53,weekday,69
02072024,13,54,weekday,69
02072024,12,60,weekday,69
02072024,11,60,weekday,69
02072024,10,60,weekday,69
02072024,9,64,weekday,69
02072024,8,64,weekday,69
02072024,7,64,weekday,69
02072024,6,64,weekday,69
02072024,5,64,weekday,69
02072024,4,65,weekday,69
02072024,3,68,weekday,69
02072024,2,69,weekday,69
02072024,1,69,weekday,69
02072024,0,69,weekday,69
02072025,30,30,weekday,72
02072025,29,31,weekday,72
02072025,28,31,weekday,72
02072025,27,36,weekday,72
02072025,26,36,weekday,72
02072025,25,38,weekday,72
02072025,24,41,weekday,72
02072025,23,41,weekday,72
02072025,22,44,weekday,72
02072025,21,44,weekday,72
02072025,20,44,weekday,72
02072025,19,51,weekday,72
02072025,18,51,weekday,72
02072025,17,51,weekday,72
02072025,16,52,weekday,72
02072025,15,53,weekday,72
02072025,14,53,weekday,72
02072025,13,55,weekday,72
02072025,12,56,weekday,72
02072025,11,56,weekday,72
02072025,10,65,weekday,72
02072025,9,65,weekday,72
02072025,8,65,weekday,72
02072025,7,66,weekday,72
02072025,6,66,weekday,72
02072025,5,71,weekday,72
02072025,4,71,weekday,72
02072025,3,72,weekday,72
02072025,2,72,weekday,72
02072025,1,72,weekday,72
02072025,0,72,weekday,72
02082024,30,19,weekend,84
02082024,29,22,weekend,84
02082024,28,24,weekend,84
02082024,27,26,weekend,84
02082024,26,26,weekend,84
02082024,25,26,weekend,84
02082024,24,28,weekend,84
02082024,23,28,weekend,84
02082024,22,30,weekend,84
02082024,21,30,weekend,84
02082024,20,34,weekend,84
02082024,19,34,weekend,84
02082024,18,34,weekend,84
02082024,17,34,weekend,84
02082024,16,36,weekend,84
02082024,15,41,weekend,84
02082024,14,42,weekend,84
02082024,13,45,weekend,84
02082024,12,47,weekend,84
02082024,11,48,weekend,84
02082024,10,54,weekend,84
02082024,9,56,weekend,84
02082024,8,59,weekend,84
02082024,7,73,weekend,84
02082024,6,73,weekend,84
02082024,5,73,weekend,84
02082024,4,73,weekend,84
02082024,3,75,weekend,84
02082024,2,82,weekend,84
02082024,1,83,weekend,84
02082024,0,84,weekend,84
02082025,30,22,weekend,88
02082025,29,24,weekend,88
02082025,28,25,weekend,88
02082025,27,27,weekend,88
02082025,26,27,weekend,88
02082025,25,27,weekend,88
02082025,24,27,weekend,88
02082025,23,30,weekend,88
02082025,22,32,weekend,88
02082025,21,32,weekend,88
02082025,20,34,weekend,88
02082025,19,34,weekend,88
02082025,18,34,weekend,88
02082025,17,36,weekend,88
02082025,16,38,weekend,88
02082025,15,43,weekend,88
02082025,14,43,weekend,88
02082025,13,47,weekend,88
02082025,12,47,weekend,88
02082025,11,52,weekend,88
02082025,10,57,weekend,88
02082025,9,57,weekend,88
02082025,8,60,weekend,88
02082025,7,63,weekend,88
02082025,6,69,weekend,88
02082025,5,69,weekend,88
02082025,4,74,weekend,88
02082025,3,75,weekend,88
02082025,2,83,weekend,88
02082025,1,85,weekend,88
02082025,0,88,weekend,88
02092024,30,29,weekday,72
02092024,29,30,weekday,72
02092024,28,30,weekday,72
02092024,27,31,weekday,72
02092024,26,32,weekday,72
02092024,25,33,weekday,72
02092024,24,42,weekday,72
02092024,23,42,weekday,72
02092024,22,45,weekday,72
02092024,21,45,weekday,72
02092024,20,48,weekday,72
02092024,19,48,weekday,72
02092024,18,48,weekday,72
02092024,17,48,weekday,72
02092024,16,51,weekday,72
02092024,15,56,weekday,72
02092024,14,56,weekday,72
02092024,13,61,weekday,72
02092024,12,61,weekday,72
02092024,11,61,weekday,72
02092024,10,61,weekday,72
02092024,9,62,weekday,72
02092024,8,62,weekday,72
02092024,7,62,weekday,72
02092024,6,68,weekday,72
02092024,5,70,weekday,72
02092024,4,70,weekday,72
02092024,3,70,weekday,72
02092024,2,71,weekday,72
02092024,1,72,weekday,72
02092024,0,72,weekday,72
02092025,30,27,weekday,72
02092025,29,29,weekday,72
02092025,28,31,weekday,72
02092025,27,32,weekday,72
02092025,26,35,weekday,72
02092025,25,36,weekday,72
02092025,24,41,weekday,72
02092025,23,41,weekday,72
02092025,22,42,weekday,72
02092025,21,42,weekday,72
02092025,20,42,weekday,72
02092025,19,46,weekday,72
02092025,18,48,weekday,72
02092025,17,48,weekday,72
02092025,16,51,weekday,72
02092025,15,51,weekday,72
02092025,14,57,weekday,72
02092025,13,57,weekday,72
02092025,12,57,weekday,72
02092025,11,60,weekday,72
02092025,10,62,weekday,72
02092025,9,62,weekday,72
02092025,8,62,weekday,72
02092025,7,62,weekday,72
02092025,6,62,weekday,72
02092025,5,70,weekday,72
02092025,4,71,weekday,72
02092025,3,71,weekday,72
02092025,2,71,weekday,72
02092025,1,72,weekday,72
02092025,0,72,weekday,72
02102024,30,27,weekday,68
02102024,29,30,weekday,68
02102024,28,32,weekday,68
02102024,27,35,weekday,68
02102024,26,35,weekday,68
02102024,25,35,weekday,68
02102024,24,38,weekday,68
02102024,23,39,weekday,68
02102024,22,42,weekday,68
02102024,21,42,weekday,68
02102024,20,42,weekday,68
02102024,19,42,weekday,68
02102024,18,45,weekday,68
02102024,17,45,weekday,68
02102024,16,49,weekday,68
02102024,15,49,weekday,68
02102024,14,49,weekday,68
02102024,13,55,weekday,68
02102024,12,55,weekday,68
02102024,11,57,weekday,68
02102024,10,57,weekday,68
02102024,9,57,weekday,68
02102024,8,57,weekday,68
02102024,7,57,weekday,68
02102024,6,58,weekday,68
02102024,5,67,weekday,68
02102024,4,67,weekday,68
02102024,3,68,weekday,68
02102024,2,68,weekday,68
02102024,1,68,weekday,68
02102024,0,68,weekday,68
02102025,30,27,weekday,67
02102025,29,31,weekday,67
02102025,28,31,weekday,67
02102025,27,37,weekday,67
02102025,26,37,weekday,67
02102025,25,37,weekday,67
02102025,24,37,weekday,67
02102025,23,40,weekday,67
02102025,22,40,weekday,67
02102025,21,43,weekday,67
02102025,20,43,weekday,67
02102025,19,45,weekday,67
02102025,18,45,weekday,67
02102025,17,45,weekday,67
02102025,16,45,weekday,67
02102025,15,46,weekday,67
02102025,14,49,weekday,67
02102025,13,55,weekday,67
02102025,12,55,weekday,67
02102025,11,55,weekday,67
02102025,10,55,weekday,67
02102025,9,60,weekday,67
02102025,8,60,weekday,67
02102025,7,65,weekday,67
02102025,6,65,weekday,67
02102025,5,65,weekday,67
02102025,4,65,weekday,67
02102025,3,65,weekday,67
02102025,2,66,weekday,67
02102025,1,67,weekday,67
02102025,0,67,weekday,67
02112024,30,21,weekend,81
02112024,29,23,weekend,81
02112024,28,23,weekend,81
02112024,27,23,weekend,81
02112024,26,23,weekend,81
02112024,25,25,weekend,81
02112024,24,25,weekend,81
02112024,23,26,weekend,81
02112024,22,28,weekend,81
02112024,21,28,weekend,81
02112024,20,29,weekend,81
02112024,19,29,weekend,81
02112024,18,35,weekend,81
02112024,17,35,weekend,81
02112024,16,37,weekend,81
02112024,15,46,weekend,81
02112024,14,46,weekend,81
02112024,13,46,weekend,81
02112024,12,46,weekend,81
02112024,11,47,weekend,81
02112024,10,51,weekend,81
02112024,9,51,weekend,81
02112024,8,51,weekend,81
02112024,7,55,weekend,81
02112024,6,56,weekend,81
02112024,5,67,weekend,81
02112024,4,67,weekend,81
02112024,3,71,weekend,81
02112024,2,76,weekend,81
02112024,1,81,weekend,81
02112024,0,81,weekend,81
02112025,30,20,weekend,89
02112025,29,24,weekend,89
02112025,28,27,weekend,89
02112025,27,27,weekend,89
02112025,26,28,weekend,89
02112025,25,28,weekend,89
02112025,24,28,weekend,89
02112025,23,28,weekend,89
02112025,22,33,weekend,89
02112025,21,33,weekend,89
02112025,20,35,weekend,89
02112025,19,35,weekend,89
02112025,18,36,weekend,89
02112025,17,36,weekend,89
02112025,16,36,weekend,89
02112025,15,43,weekend,89
02112025,14,46,weekend,89
02112025,13,46,weekend,89
02112025,12,46,weekend,89
02112025,11,51,weekend,89
02112025,10,57,weekend,89
02112025,9,57,weekend,89
02112025,8,58,weekend,89
02112025,7,61,weekend,89
02112025,6,70,weekend,89
02112025,5,70,weekend,89
02112025,4,75,weekend,89
02112025,3,75,weekend,89
02112025,2,75,weekend,89
02112025,1,88,weekend,89
02112025,0,89,weekend,89
02122024,30,30,weekday,80
02122024,29,33,weekday,80
02122024,28,33,weekday,80
02122024,27,34,weekday,80
02122024,26,41,weekday,80
02122024,25,42,weekday,80
02122024,24,42,weekday,80
02122024,23,42,weekday,80
02122024,22,52,weekday,80
02122024,21,52,weekday,80
02122024,20,52,weekday,80
02122024,19,54,weekday,80
02122024,18,54,weekday,80
02122024,17,60,weekday,80
02122024,16,60,weekday,80
02122024,15,60,weekday,80
02122024,14,60,weekday,80
02122024,13,65,weekday,80
02122024,12,65,weekday,80
02122024,11,65,weekday,80
02122024,10,66,weekday,80
02122024,9,71,weekday,80
02122024,8,71,weekday,80
02122024,7,73,weekday,80
02122024,6,73,weekday,80
02122024,5,73,weekday,80
02122024,4,78,weekday,80
02122024,3,78,weekday,80
02122024,2,78,weekday,80
02122024,1,80,weekday,80
02122024,0,80,weekday,80
02122025,30,32,weekday,75
02122025,29,36,weekday,75
02122025,28,36,weekday,75
02122025,27,36,weekday,75
02122025,26,39,weekday,75
02122025,25,39,weekday,75
02122025,24,42,weekday,75
02122025,23,42,weekday,75
02122025,22,44,weekday,75
02122025,21,44,weekday,75
02122025,20,44,weekday,75
02122025,19,44,weekday,75
02122025,18,45,weekday,75
02122025,17,51,weekday,75
02122025,16,59,weekday,75
02122025,15,59,weekday,75
02122025,14,59,weekday,75
02122025,13,61,weekday,75
02122025,12,61,weekday,75
02122025,11,62,weekday,75
02122025,10,62,weekday,75
02122025,9,74,weekday,75
02122025,8,74,weekday,75
02122025,7,74,weekday,75
02122025,6,74,weekday,75
02122025,5,74,weekday,75
02122025,4,75,weekday,75
02122025,3,75,weekday,75
02122025,2,75,weekday,75
02122025,1,75,weekday,75
02122025,0,75,weekday,75
03012024,30,24,weekday,66
03012024,29,25,weekday,66
03012024,28,27,weekday,66
03012024,27,28,weekday,66
03012024,26,29,weekday,66
03012024,25,35,weekday,66
03012024,24,36,weekday,66
03012024,23,38,weekday,66
03012024,22,38,weekday,66
03012024,21,42,weekday,66
03012024,20,42,weekday,66
03012024,19,45,weekday,66
03012024,18,45,weekday,66
03012024,17,45,weekday,66
03012024,16,45,weekday,66
03012024,15,48,weekday,66
03012024,14,48,weekday,66
03012024,13,52,weekday,66
03012024,12,58,weekday,66
03012024,11,58,weekday,66
03012024,10,58,weekday,66
03012024,9,60,weekday,66
03012024,8,60,weekday,66
03012024,7,60,weekday,66
03012024,6,60,weekday,66
03012024,5,60,weekday,66
03012024,4,64,weekday,66
03012024,3,66,weekday,66
03012024,2,66,weekday,66
03012024,1,66,weekday,66
03012024,0,66,weekday,66
03012025,30,22,weekend,85
03012025,29,23,weekend,85
03012025,28,23,weekend,85
03012025,27,23,weekend,85
03012025,26,26,weekend,85
03012025,25,26,weekend,85
03012025,24,28,weekend,85
03012025,23,30,weekend,85
03012025,22,30,weekend,85
03012025,21,30,weekend,85
03012025,20,33,weekend,85
03012025,19,33,weekend,85
03012025,18,37,weekend,85
03012025,17,37,weekend,85
03012025,16,39,weekend,85
03012025,15,44,weekend,85
03012025,14,44,weekend,85
03012025,13,44,weekend,85
03012025,12,46,weekend,85
03012025,11,57,weekend,85
03012025,10,57,weekend,85
03012025,9,57,weekend,85
03012025,8,64,weekend,85
03012025,7,64,weekend,85
03012025,6,74,weekend,85
03012025,5,74,weekend,85
03012025,4,74,weekend,85
03012025,3,77,weekend,85
03012025,2,85,weekend,85
03012025,1,85,weekend,85
03012025,0,85,weekend,85
03022024,30,21,weekend,88
03022024,29,23,weekend,88
03022024,28,27,weekend,88
03022024,27,27,weekend,88
03022024,26,29,weekend,88
03022024,25,29,weekend,88
03022024,24,29,weekend,88
03022024,23,29,weekend,88
03022024,22,32,weekend,88
03022024,21,32,weekend,88
03022024,20,36,weekend,88
03022024,19,36,weekend,88
03022024,18,36,weekend,88
03022024,17,36,weekend,88
03022024,16,38,weekend,88
03022024,15,41,weekend,88
03022024,14,45,weekend,88
03022024,13,45,weekend,88
03022024,12,50,weekend,88
03022024,11,50,weekend,88
03022024,10,52,weekend,88
03022024,9,58,weekend,88
03022024,8,62,weekend,88
03022024,7,62,weekend,88
03022024,6,68,weekend,88
03022024,5,75,weekend,88
03022024,4,75,weekend,88
03022024,3,85,weekend,88
03022024,2,85,weekend,88
03022024,1,88,weekend,88
03022024,0,88,weekend,88
03022025,30,26,weekday,66
03022025,29,27,weekday,66
03022025,28,33,weekday,66
03022025,27,33,weekday,66
03022025,26,35,weekday,66
03022025,25,35,weekday,66
03022025,24,40,weekday,66
03022025,23,40,weekday,66
03022025,22,40,weekday,66
03022025,21,40,weekday,66
03022025,20,43,weekday,66
03022025,19,43,weekday,66
03022025,18,44,weekday,66
03022025,17,49,weekday,66
03022025,16,49,weekday,66
03022025,15,49,weekday,66
03022025,14,51,weekday,66
03022025,13,51,weekday,66
03022025,12,51,weekday,66
03022025,11,52,weekday,66
03022025,10,52,weekday,66
03022025,9,52,weekday,66
03022025,8,62,weekday,66
03022025,7,62,weekday,66
03022025,6,62,weekday,66
03022025,5,64,weekday,66
03022025,4,64,weekday,66
03022025,3,64,weekday,66
03022025,2,64,weekday,66
03022025,1,64,weekday,66
03022025,0,66,weekday,66
03032024,30,19,weekend,83
03032024,29,20,weekend,83
03032024,28,20,weekend,83
03032024,27,23,weekend,83
03032024,26,25,weekend,83
03032024,25,26,weekend,83
03032024,24,26,weekend,83
03032024,23,31,weekend,83
03032024,22,31,weekend,83
03032024,21,31,weekend,83
03032024,20,31,weekend,83
03032024,19,32,weekend,83
03032024,18,32,weekend,83
03032024,17,37,weekend,83
03032024,16,37,weekend,83
03032024,15,39,weekend,83
03032024,14,43,weekend,83
03032024,13,43,weekend,83
03032024,12,46,weekend,83
03032024,11,47,weekend,83
03032024,10,47,weekend,83
03032024,9,48,weekend,83
03032024,8,56,weekend,83
03032024,7,57,weekend,83
03032024,6,57,weekend,83
03032024,5,72,weekend,83
03032024,4,72,weekend,83
03032024,3,75,weekend,83
03032024,2,80,weekend,83
03032024,1,83,weekend,83
03032024,0,83,weekend,83
03032025,30,26,weekday,70
03032025,29,31,weekday,70
03032025,28,32,weekday,70
03032025,27,32,weekday,70
03032025,26,35,weekday,70
03032025,25,37,weekday,70
03032025,24,39,weekday,70
03032025,23,41,weekday,70
03032025,22,41,weekday,70
03032025,21,45,weekday,70
03032025,20,45,weekday,70
03032025,19,46,weekday,70
03032025,18,46,weekday,70
03032025,17,53,weekday,70
03032025,16,53,weekday,70
03032025,15,53,weekday,70
03032025,14,57,weekday,70
03032025,13,57,weekday,70
03032025,12,57,weekday,70
03032025,11,60,weekday,70
03032025,10,60,weekday,70
03032025,9,67,weekday,70
03032025,8,67,weekday,70
03032025,7,67,weekday,70
03032025,6,67,weekday,70
03032025,5,67,weekday,70
03032025,4,67,weekday,70
03032025,3,67,weekday,70
03032025,2,69,weekday,70
03032025,1,70,weekday,70
03032025,0,70,weekday,70
03042024,30,24,weekday,66
03042024,29,26,weekday,66
03042024,28,30,weekday,66
03042024,27,31,weekday,66
03042024,26,32,weekday,66
03042024,25,34,weekday,66
03042024,24,34,weekday,66
03042024,23,37,weekday,66
03042024,22,37,weekday,66
03042024,21,37,weekday,66
03042024,20,38,weekday,66
03042024,19,42,weekday,66
03042024,18,46,weekday,66
03042024,17,48,weekday,66
03042024,16,48,weekday,66
03042024,15,48,weekday,66
03042024,14,53,weekday,66
03042024,13,53,weekday,66
03042024,12,53,weekday,66
03042024,11,53,weekday,66
03042024,10,57,weekday,66
03042024,9,57,weekday,66
03042024,8,58,weekday,66
03042024,7,58,weekday,66
03042024,6,58,weekday,66
03042024,5,58,weekday,66
03042024,4,60,weekday,66
03042024,3,60,weekday,66
03042024,2,65,weekday,66
03042024,1,66,weekday,66
03042024,0,66,weekday,66
03042025,30,26,weekday,68
03042025,29,30,weekday,68
03042025,28,33,weekday,68
03042025,27,33,weekday,68
03042025,26,33,weekday,68
03042025,25,37,weekday,68
03042025,24,38,weekday,68
03042025,23,38,weekday,68
03042025,22,38,weekday,68
03042025,21,38,weekday,68
03042025,20,45,weekday,68
03042025,19,45,weekday,68
03042025,18,47,weekday,68
03042025,17,47,weekday,68
03042025,16,52,weekday,68
03042025,15,52,weekday,68
03042025,14,52,weekday,68
03042025,13,54,weekday,68
03042025,12,54,weekday,68
03042025,11,54,weekday,68
03042025,10,54,weekday,68
03042025,9,60,weekday,68
03042025,8,62,weekday,68
03042025,7,62,weekday,68
03042025,6,62,weekday,68
03042025,5,66,weekday,68
03042025,4,66,weekday,68
03042025,3,68,weekday,68
03042025,2,68,weekday,68
03042025,1,68,weekday,68
03042025,0,68,weekday,68
03052024,30,22,weekend,89
03052024,29,24,weekend,89
03052024,28,27,weekend,89
03052024,27,27,weekend,89
03052024,26,27,weekend,89
03052024,25,30,weekend,89
03052024,24,30,weekend,89
03052024,23,30,weekend,89
03052024,22,31,weekend,89
03052024,21,31,weekend,89
03052024,20,31,weekend,89
03052024,19,32,weekend,89
03052024,18,34,weekend,89
03052024,17,34,weekend,89
